receiver_id,reference,type,big_grid_id,x_epsg5179,y_epsg5179,lat,lon,alt
1,,terrain,0000_0009,1163005.0000000,1732995.0000000,35.5795928,129.2990055,86.5000000
2,,terrain,0000_0009,1163015.0000000,1732995.0000000,35.5795912,129.2991158,86.5000000
3,,terrain,0000_0009,1163025.0000000,1732995.0000000,35.5795895,129.2992261,86.5000000
4,,terrain,0000_0009,1163035.0000000,1732995.0000000,35.5795879,129.2993364,86.5000000
5,,terrain,0000_0009,1163045.0000000,1732995.0000000,35.5795862,129.2994467,86.5000000
6,,terrain,0000_0009,1163055.0000000,1732995.0000000,35.5795846,129.2995570,86.5000000
7,,terrain,0000_0009,1163065.0000000,1732995.0000000,35.5795829,129.2996674,86.5000000
8,,terrain,0000_0009,1163075.0000000,1732995.0000000,35.5795813,129.2997777,86.5000000
9,,terrain,0000_0009,1163085.0000000,1732995.0000000,35.5795796,129.2998880,86.5000000
10,,terrain,0000_0009,1163095.0000000,1732995.0000000,35.5795780,129.2999983,86.6187928
11,,terrain,0000_0009,1163095.0000000,1732985.0000000,35.5794879,129.2999963,86.5469782
12,,terrain,0000_0009,1163085.0000000,1732985.0000000,35.5794895,129.2998860,86.5000000
13,,terrain,0000_0009,1163075.0000000,1732985.0000000,35.5794912,129.2997757,86.5000000
14,,terrain,0000_0009,1163065.0000000,1732985.0000000,35.5794928,129.2996653,86.5000000
15,,terrain,0000_0009,1163055.0000000,1732985.0000000,35.5794945,129.2995550,86.5000000
16,,terrain,0000_0009,1163045.0000000,1732985.0000000,35.5794961,129.2994447,86.5000000
17,,terrain,0000_0009,1163035.0000000,1732985.0000000,35.5794977,129.2993344,86.5000000
18,,terrain,0000_0009,1163025.0000000,1732985.0000000,35.5794994,129.2992241,86.5000000
19,,terrain,0000_0009,1163015.0000000,1732985.0000000,35.5795010,129.2991138,86.5322399
20,,terrain,0000_0009,1163005.0000000,1732985.0000000,35.5795027,129.2990034,86.6858061
21,,terrain,0000_0009,1163005.0000000,1732975.0000000,35.5794126,129.2990014,87.2882893
22,,terrain,0000_0009,1163015.0000000,1732975.0000000,35.5794109,129.2991117,86.9771063
23,,terrain,0000_0009,1163025.0000000,1732975.0000000,35.5794093,129.2992221,86.6748266
24,,terrain,0000_0009,1163035.0000000,1732975.0000000,35.5794076,129.2993324,86.5000000
25,,terrain,0000_0009,1163045.0000000,1732975.0000000,35.5794060,129.2994427,86.5000000
26,,terrain,0000_0009,1163055.0000000,1732975.0000000,35.5794043,129.2995530,86.5000000
27,,terrain,0000_0009,1163065.0000000,1732975.0000000,35.5794027,129.2996633,86.5000000
28,,terrain,0000_0009,1163075.0000000,1732975.0000000,35.5794010,129.2997736,86.5000000
29,,terrain,0000_0009,1163085.0000000,1732975.0000000,35.5793994,129.2998840,86.5000000
30,,terrain,0000_0009,1163095.0000000,1732975.0000000,35.5793977,129.2999943,86.5161856
31,,terrain,0000_0009,1163095.0000000,1732965.0000000,35.5793076,129.2999923,86.8161459
32,,terrain,0000_0009,1163085.0000000,1732965.0000000,35.5793093,129.2998819,86.5000000
33,,terrain,0000_0009,1163075.0000000,1732965.0000000,35.5793109,129.2997716,86.5000000
34,,terrain,0000_0009,1163065.0000000,1732965.0000000,35.5793126,129.2996613,86.5000000
35,,terrain,0000_0009,1163055.0000000,1732965.0000000,35.5793142,129.2995510,86.5000000
36,,terrain,0000_0009,1163045.0000000,1732965.0000000,35.5793159,129.2994407,86.7252016
37,,terrain,0000_0009,1163035.0000000,1732965.0000000,35.5793175,129.2993304,86.9823352
38,BLD01000000G9NCWU,building,0000_0009,1163026.6795665,1732960.8707638,35.5792817,129.2992377,88.9499970
39,BLD01000000G9NCWU,building,0000_0009,1163026.6795665,1732960.8707638,35.5792817,129.2992377,88.2699970
40,,terrain,0000_0009,1163025.0000000,1732965.0000000,35.5793192,129.2992200,88.3902681
41,,terrain,0000_0009,1163015.0000000,1732965.0000000,35.5793208,129.2991097,88.8817378
42,,terrain,0000_0009,1163005.0000000,1732965.0000000,35.5793224,129.2989994,89.3904647
43,,terrain,0000_0009,1163005.0000000,1732955.0000000,35.5792323,129.2989974,91.6682611
44,,terrain,0000_0009,1163015.0000000,1732955.0000000,35.5792307,129.2991077,91.1452269
45,BLD01000000G9NCWU,building,0000_0009,1163024.2403640,1732953.2859142,35.5792137,129.2992093,88.9499970
46,BLD01000000G9NCWU,building,0000_0009,1163024.2403640,1732953.2859142,35.5792137,129.2992093,88.2699970
47,BLD01000000G9NCWU,roof,0000_0009,1163029.4101519,1732955.9810526,35.5792371,129.2992669,89.9499970
48,BLD01000000G9NCWU,building,0000_0009,1163032.3069962,1732951.0599884,35.5791923,129.2992978,88.9499970
49,BLD01000000G9NCWU,building,0000_0009,1163032.3069962,1732951.0599884,35.5791923,129.2992978,88.2699970
50,BLD01000000G9NCWU,building,0000_0009,1163034.4280081,1732958.7846449,35.5792616,129.2993228,88.9499970
51,BLD01000000G9NCWU,building,0000_0009,1163034.4280081,1732958.7846449,35.5792616,129.2993228,88.2699970
52,,terrain,0000_0009,1163035.0000000,1732955.0000000,35.5792274,129.2993283,90.1140101
53,,terrain,0000_0009,1163045.0000000,1732955.0000000,35.5792257,129.2994387,88.1116700
54,,terrain,0000_0009,1163055.0000000,1732955.0000000,35.5792241,129.2995490,87.1086418
55,,terrain,0000_0009,1163065.0000000,1732955.0000000,35.5792224,129.2996593,87.0559198
56,,terrain,0000_0009,1163075.0000000,1732955.0000000,35.5792208,129.2997696,87.4857983
57,,terrain,0000_0009,1163085.0000000,1732955.0000000,35.5792191,129.2998799,88.5413110
58,,terrain,0000_0009,1163095.0000000,1732955.0000000,35.5792175,129.2999902,89.0011214
59,,terrain,0000_0009,1163095.0000000,1732945.0000000,35.5791274,129.2999882,91.2431886
60,,terrain,0000_0009,1163085.0000000,1732945.0000000,35.5791290,129.2998779,90.9790774
61,,terrain,0000_0009,1163075.0000000,1732945.0000000,35.5791307,129.2997676,89.8717621
62,,terrain,0000_0009,1163065.0000000,1732945.0000000,35.5791323,129.2996573,88.9249741
63,,terrain,0000_0009,1163055.0000000,1732945.0000000,35.5791340,129.2995470,88.8246651
64,,terrain,0000_0009,1163045.0000000,1732945.0000000,35.5791356,129.2994366,90.5012954
65,,terrain,0000_0009,1163035.0000000,1732945.0000000,35.5791373,129.2993263,91.8798154
66,,terrain,0000_0009,1163025.0000000,1732945.0000000,35.5791389,129.2992160,91.7999448
67,,terrain,0000_0009,1163015.0000000,1732945.0000000,35.5791406,129.2991057,91.7772730
68,,terrain,0000_0009,1163005.0000000,1732945.0000000,35.5791422,129.2989954,91.7474579
69,,terrain,0000_0009,1163005.0000000,1732935.0000000,35.5790521,129.2989934,91.5981630
70,,terrain,0000_0009,1163015.0000000,1732935.0000000,35.5790504,129.2991037,91.5726761
71,,terrain,0000_0009,1163025.0000000,1732935.0000000,35.5790488,129.2992140,91.6140744
72,,terrain,0000_0009,1163035.0000000,1732935.0000000,35.5790471,129.2993243,91.8251111
73,,terrain,0000_0009,1163045.0000000,1732935.0000000,35.5790455,129.2994346,91.5830959
74,,terrain,0000_0009,1163055.0000000,1732935.0000000,35.5790438,129.2995449,91.6426317
75,,terrain,0000_0009,1163065.0000000,1732935.0000000,35.5790422,129.2996553,91.5948829
76,,terrain,0000_0009,1163075.0000000,1732935.0000000,35.5790406,129.2997656,91.5701320
77,,terrain,0000_0009,1163085.0000000,1732935.0000000,35.5790389,129.2998759,91.5317730
78,,terrain,0000_0009,1163095.0000000,1732935.0000000,35.5790373,129.2999862,91.6438702
79,,terrain,0000_0009,1163095.0000000,1732925.0000000,35.5789471,129.2999842,94.6502943
80,,terrain,0000_0009,1163085.0000000,1732925.0000000,35.5789488,129.2998739,92.6547381
81,,terrain,0000_0009,1163075.0000000,1732925.0000000,35.5789504,129.2997636,92.5100426
82,,terrain,0000_0009,1163065.0000000,1732925.0000000,35.5789521,129.2996532,91.9852192
83,,terrain,0000_0009,1163055.0000000,1732925.0000000,35.5789537,129.2995429,91.8159722
84,,terrain,0000_0009,1163045.0000000,1732925.0000000,35.5789554,129.2994326,91.6866311
85,,terrain,0000_0009,1163035.0000000,1732925.0000000,35.5789570,129.2993223,91.6678620
86,,terrain,0000_0009,1163025.0000000,1732925.0000000,35.5789587,129.2992120,92.8867243
87,,terrain,0000_0009,1163015.0000000,1732925.0000000,35.5789603,129.2991017,94.9507543
88,,terrain,0000_0009,1163005.0000000,1732925.0000000,35.5789620,129.2989914,95.4538236
89,,terrain,0000_0009,1163005.0000000,1732915.0000000,35.5788718,129.2989893,96.5164004
90,,terrain,0000_0009,1163015.0000000,1732915.0000000,35.5788702,129.2990997,96.1709068
91,,terrain,0000_0009,1163025.0000000,1732915.0000000,35.5788685,129.2992100,96.1101029
92,,terrain,0000_0009,1163035.0000000,1732915.0000000,35.5788669,129.2993203,92.5078074
93,,terrain,0000_0009,1163045.0000000,1732915.0000000,35.5788653,129.2994306,91.7060066
94,,terrain,0000_0009,1163055.0000000,1732915.0000000,35.5788636,129.2995409,91.9952646
95,,terrain,0000_0009,1163065.0000000,1732915.0000000,35.5788620,129.2996512,94.1510938
96,,terrain,0000_0009,1163075.0000000,1732915.0000000,35.5788603,129.2997615,94.6510503
97,,terrain,0000_0009,1163085.0000000,1732915.0000000,35.5788587,129.2998719,95.6359543
98,,terrain,0000_0009,1163095.0000000,1732915.0000000,35.5788570,129.2999822,100.7989441
99,,terrain,0000_0009,1163095.0000000,1732905.0000000,35.5787669,129.2999802,105.3507991
100,,terrain,0000_0009,1163085.0000000,1732905.0000000,35.5787685,129.2998698,99.0785869
101,,terrain,0000_0009,1163075.0000000,1732905.0000000,35.5787702,129.2997595,100.7025034
102,,terrain,0000_0009,1163065.0000000,1732905.0000000,35.5787718,129.2996492,94.7728256
103,,terrain,0000_0009,1163055.0000000,1732905.0000000,35.5787735,129.2995389,92.4020340
104,,terrain,0000_0009,1163045.0000000,1732905.0000000,35.5787751,129.2994286,91.9982955
105,,terrain,0000_0009,1163035.0000000,1732905.0000000,35.5787768,129.2993183,94.7505341
106,,terrain,0000_0009,1163025.0000000,1732905.0000000,35.5787784,129.2992080,96.8740263
107,,terrain,0000_0009,1163015.0000000,1732905.0000000,35.5787801,129.2990976,99.5563039
108,,terrain,0000_0009,1163005.0000000,1732905.0000000,35.5787817,129.2989873,99.7555712
109,,terrain,0001_0009,1163105.0000000,1732995.0000000,35.5795763,129.3001086,90.8086120
110,,terrain,0001_0009,1163115.0000000,1732995.0000000,35.5795747,129.3002189,94.9149896
111,,terrain,0001_0009,1163125.0000000,1732995.0000000,35.5795730,129.3003293,97.1427539
112,,terrain,0001_0009,1163135.0000000,1732995.0000000,35.5795714,129.3004396,101.2769009
113,,terrain,0001_0009,1163145.0000000,1732995.0000000,35.5795697,129.3005499,104.6575709
114,,terrain,0001_0009,1163155.0000000,1732995.0000000,35.5795681,129.3006602,106.3903000
115,,terrain,0001_0009,1163165.0000000,1732995.0000000,35.5795664,129.3007705,105.9469474
116,,terrain,0001_0009,1163175.0000000,1732995.0000000,35.5795648,129.3008808,106.1317033
117,,terrain,0001_0009,1163185.0000000,1732995.0000000,35.5795631,129.3009912,106.0887027
118,,terrain,0001_0009,1163195.0000000,1732995.0000000,35.5795615,129.3011015,106.0803858
119,,terrain,0001_0009,1163195.0000000,1732985.0000000,35.5794714,129.3010995,106.5993700
120,,terrain,0001_0009,1163185.0000000,1732985.0000000,35.5794730,129.3009891,107.1517560
121,,terrain,0001_0009,1163175.0000000,1732985.0000000,35.5794747,129.3008788,107.8462214
122,,terrain,0001_0009,1163165.0000000,1732985.0000000,35.5794763,129.3007685,107.3432212
123,,terrain,0001_0009,1163155.0000000,1732985.0000000,35.5794780,129.3006582,106.5856519
124,,terrain,0001_0009,1163145.0000000,1732985.0000000,35.5794796,129.3005479,104.0637401
125,,terrain,0001_0009,1163135.0000000,1732985.0000000,35.5794813,129.3004376,99.7038525
126,,terrain,0001_0009,1163125.0000000,1732985.0000000,35.5794829,129.3003272,95.7540184
127,,terrain,0001_0009,1163115.0000000,1732985.0000000,35.5794846,129.3002169,92.7222256
128,,terrain,0001_0009,1163105.0000000,1732985.0000000,35.5794862,129.3001066,88.0321468
129,,terrain,0001_0009,1163105.0000000,1732975.0000000,35.5793961,129.3001046,87.4659499
130,,terrain,0001_0009,1163115.0000000,1732975.0000000,35.5793944,129.3002149,90.4951665
131,,terrain,0001_0009,1163125.0000000,1732975.0000000,35.5793928,129.3003252,95.8436909
132,,terrain,0001_0009,1163135.0000000,1732975.0000000,35.5793911,129.3004355,99.1902288
133,,terrain,0001_0009,1163145.0000000,1732975.0000000,35.5793895,129.3005459,101.3978786
134,,terrain,0001_0009,1163155.0000000,1732975.0000000,35.5793879,129.3006562,106.4752336
135,,terrain,0001_0009,1163165.0000000,1732975.0000000,35.5793862,129.3007665,108.9829309
136,,terrain,0001_0009,1163175.0000000,1732975.0000000,35.5793846,129.3008768,110.5518385
137,,terrain,0001_0009,1163185.0000000,1732975.0000000,35.5793829,129.3009871,110.4468719
138,,terrain,0001_0009,1163195.0000000,1732975.0000000,35.5793813,129.3010974,106.5708949
139,,terrain,0001_0009,1163195.0000000,1732965.0000000,35.5792911,129.3010954,110.5019246
140,,terrain,0001_0009,1163185.0000000,1732965.0000000,35.5792928,129.3009851,111.0921581
141,,terrain,0001_0009,1163175.0000000,1732965.0000000,35.5792944,129.3008748,111.0941713
142,,terrain,0001_0009,1163165.0000000,1732965.0000000,35.5792961,129.3007645,106.8232979
143,,terrain,0001_0009,1163155.0000000,1732965.0000000,35.5792977,129.3006542,105.0057994
144,,terrain,0001_0009,1163145.0000000,1732965.0000000,35.5792994,129.3005438,101.2152236
145,,terrain,0001_0009,1163135.0000000,1732965.0000000,35.5793010,129.3004335,98.6681605
146,,terrain,0001_0009,1163125.0000000,1732965.0000000,35.5793027,129.3003232,96.0184598
147,,terrain,0001_0009,1163115.0000000,1732965.0000000,35.5793043,129.3002129,90.9291153
148,,terrain,0001_0009,1163105.0000000,1732965.0000000,35.5793060,129.3001026,88.5808974
149,,terrain,0001_0009,1163105.0000000,1732955.0000000,35.5792159,129.3001006,90.0899662
150,,terrain,0001_0009,1163115.0000000,1732955.0000000,35.5792142,129.3002109,91.9102617
151,,terrain,0001_0009,1163125.0000000,1732955.0000000,35.5792126,129.3003212,96.5034068
152,,terrain,0001_0009,1163135.0000000,1732955.0000000,35.5792109,129.3004315,97.4940597
153,,terrain,0001_0009,1163145.0000000,1732955.0000000,35.5792093,129.3005418,100.8983139
154,,terrain,0001_0009,1163155.0000000,1732955.0000000,35.5792076,129.3006521,102.8468938
155,,terrain,0001_0009,1163165.0000000,1732955.0000000,35.5792060,129.3007625,106.8119555
156,,terrain,0001_0009,1163175.0000000,1732955.0000000,35.5792043,129.3008728,110.0669800
157,,terrain,0001_0009,1163185.0000000,1732955.0000000,35.5792027,129.3009831,111.3454081
158,,terrain,0001_0009,1163195.0000000,1732955.0000000,35.5792010,129.3010934,110.7759788
159,,terrain,0001_0009,1163195.0000000,1732945.0000000,35.5791109,129.3010914,111.3244511
160,,terrain,0001_0009,1163185.0000000,1732945.0000000,35.5791125,129.3009811,110.4820076
161,,terrain,0001_0009,1163175.0000000,1732945.0000000,35.5791142,129.3008708,108.2410233
162,,terrain,0001_0009,1163165.0000000,1732945.0000000,35.5791158,129.3007604,106.3597571
163,,terrain,0001_0009,1163155.0000000,1732945.0000000,35.5791175,129.3006501,102.2787371
164,,terrain,0001_0009,1163145.0000000,1732945.0000000,35.5791191,129.3005398,101.3839028
165,,terrain,0001_0009,1163135.0000000,1732945.0000000,35.5791208,129.3004295,97.5406157
166,,terrain,0001_0009,1163125.0000000,1732945.0000000,35.5791224,129.3003192,96.7126532
167,,terrain,0001_0009,1163115.0000000,1732945.0000000,35.5791241,129.3002089,91.8553522
168,,terrain,0001_0009,1163105.0000000,1732945.0000000,35.5791257,129.3000985,92.2144051
169,,terrain,0001_0009,1163105.0000000,1732935.0000000,35.5790356,129.3000965,93.0063528
170,,terrain,0001_0009,1163115.0000000,1732935.0000000,35.5790340,129.3002068,95.5719954
171,,terrain,0001_0009,1163125.0000000,1732935.0000000,35.5790323,129.3003172,99.0470662
172,,terrain,0001_0009,1163135.0000000,1732935.0000000,35.5790307,129.3004275,100.7635305
173,,terrain,0001_0009,1163145.0000000,1732935.0000000,35.5790290,129.3005378,101.5108966
174,,terrain,0001_0009,1163155.0000000,1732935.0000000,35.5790274,129.3006481,103.0607289
175,,terrain,0001_0009,1163165.0000000,1732935.0000000,35.5790257,129.3007584,105.8436074
176,,terrain,0001_0009,1163175.0000000,1732935.0000000,35.5790241,129.3008687,108.9444243
177,,terrain,0001_0009,1163185.0000000,1732935.0000000,35.5790224,129.3009790,110.5936478
178,,terrain,0001_0009,1163195.0000000,1732935.0000000,35.5790208,129.3010894,112.0403130
179,,terrain,0001_0009,1163195.0000000,1732925.0000000,35.5789307,129.3010873,111.8111359
180,,terrain,0001_0009,1163185.0000000,1732925.0000000,35.5789323,129.3009770,111.4569320
181,,terrain,0001_0009,1163175.0000000,1732925.0000000,35.5789340,129.3008667,109.2071943
182,,terrain,0001_0009,1163165.0000000,1732925.0000000,35.5789356,129.3007564,107.0427199
183,,terrain,0001_0009,1163155.0000000,1732925.0000000,35.5789372,129.3006461,104.5443831
184,,terrain,0001_0009,1163145.0000000,1732925.0000000,35.5789389,129.3005358,102.6828206
185,,terrain,0001_0009,1163135.0000000,1732925.0000000,35.5789405,129.3004255,104.7591381
186,,terrain,0001_0009,1163125.0000000,1732925.0000000,35.5789422,129.3003151,100.3751889
187,,terrain,0001_0009,1163115.0000000,1732925.0000000,35.5789438,129.3002048,96.6803471
188,,terrain,0001_0009,1163105.0000000,1732925.0000000,35.5789455,129.3000945,94.5810008
189,,terrain,0001_0009,1163105.0000000,1732915.0000000,35.5788554,129.3000925,97.6624204
190,,terrain,0001_0009,1163115.0000000,1732915.0000000,35.5788537,129.3002028,97.1588721
191,,terrain,0001_0009,1163125.0000000,1732915.0000000,35.5788521,129.3003131,99.9173134
192,,terrain,0001_0009,1163135.0000000,1732915.0000000,35.5788504,129.3004234,101.9460228
193,,terrain,0001_0009,1163145.0000000,1732915.0000000,35.5788488,129.3005338,103.0692984
194,,terrain,0001_0009,1163155.0000000,1732915.0000000,35.5788471,129.3006441,105.4908978
195,,terrain,0001_0009,1163165.0000000,1732915.0000000,35.5788455,129.3007544,106.4731608
196,,terrain,0001_0009,1163175.0000000,1732915.0000000,35.5788438,129.3008647,107.6484443
197,,terrain,0001_0009,1163185.0000000,1732915.0000000,35.5788422,129.3009750,110.7763621
198,,terrain,0001_0009,1163195.0000000,1732915.0000000,35.5788405,129.3010853,111.5179247
199,,terrain,0001_0009,1163195.0000000,1732905.0000000,35.5787504,129.3010833,110.7508439
200,,terrain,0001_0009,1163185.0000000,1732905.0000000,35.5787521,129.3009730,109.2330567
201,,terrain,0001_0009,1163175.0000000,1732905.0000000,35.5787537,129.3008627,106.8107196
202,,terrain,0001_0009,1163165.0000000,1732905.0000000,35.5787554,129.3007524,105.0190273
203,,terrain,0001_0009,1163155.0000000,1732905.0000000,35.5787570,129.3006420,102.2239233
204,,terrain,0001_0009,1163145.0000000,1732905.0000000,35.5787587,129.3005317,101.6260267
205,,terrain,0001_0009,1163135.0000000,1732905.0000000,35.5787603,129.3004214,100.1785571
206,,terrain,0001_0009,1163125.0000000,1732905.0000000,35.5787619,129.3003111,99.7673919
207,,terrain,0001_0009,1163115.0000000,1732905.0000000,35.5787636,129.3002008,99.1014380
208,,terrain,0001_0009,1163105.0000000,1732905.0000000,35.5787652,129.3000905,100.3449026
209,,terrain,0002_0009,1163205.0000000,1732995.0000000,35.5795599,129.3012118,106.5000000
210,,terrain,0002_0009,1163215.0000000,1732995.0000000,35.5795582,129.3013221,106.5453668
211,,terrain,0002_0009,1163225.0000000,1732995.0000000,35.5795566,129.3014324,106.5220507
212,,terrain,0002_0009,1163235.0000000,1732995.0000000,35.5795549,129.3015427,109.6001018
213,,terrain,0002_0009,1163245.0000000,1732995.0000000,35.5795533,129.3016531,111.5377335
214,,terrain,0002_0009,1163255.0000000,1732995.0000000,35.5795516,129.3017634,113.6331631
215,,terrain,0002_0009,1163265.0000000,1732995.0000000,35.5795500,129.3018737,113.0724452
216,,terrain,0002_0009,1163275.0000000,1732995.0000000,35.5795483,129.3019840,112.4297278
217,,terrain,0002_0009,1163285.0000000,1732995.0000000,35.5795467,129.3020943,113.8626202
218,,terrain,0002_0009,1163295.0000000,1732995.0000000,35.5795450,129.3022046,118.0875512
219,,terrain,0002_0009,1163295.0000000,1732985.0000000,35.5794549,129.3022026,120.5018315
220,,terrain,0002_0009,1163285.0000000,1732985.0000000,35.5794565,129.3020923,113.7281850
221,,terrain,0002_0009,1163275.0000000,1732985.0000000,35.5794582,129.3019820,112.3252640
222,,terrain,0002_0009,1163265.0000000,1732985.0000000,35.5794598,129.3018717,112.6691096
223,,terrain,0002_0009,1163255.0000000,1732985.0000000,35.5794615,129.3017614,112.4451956
224,,terrain,0002_0009,1163245.0000000,1732985.0000000,35.5794631,129.3016510,111.4938161
225,,terrain,0002_0009,1163235.0000000,1732985.0000000,35.5794648,129.3015407,109.5712471
226,,terrain,0002_0009,1163225.0000000,1732985.0000000,35.5794664,129.3014304,107.1920232
227,,terrain,0002_0009,1163215.0000000,1732985.0000000,35.5794681,129.3013201,106.5000000
228,,terrain,0002_0009,1163205.0000000,1732985.0000000,35.5794697,129.3012098,106.5000000
229,,terrain,0002_0009,1163205.0000000,1732975.0000000,35.5793796,129.3012078,106.5187838
230,,terrain,0002_0009,1163215.0000000,1732975.0000000,35.5793780,129.3013181,106.6148751
231,,terrain,0002_0009,1163225.0000000,1732975.0000000,35.5793763,129.3014284,107.7012083
232,,terrain,0002_0009,1163235.0000000,1732975.0000000,35.5793747,129.3015387,110.0134957
233,,terrain,0002_0009,1163245.0000000,1732975.0000000,35.5793730,129.3016490,111.3627872
234,,terrain,0002_0009,1163255.0000000,1732975.0000000,35.5793714,129.3017593,112.4512641
235,,terrain,0002_0009,1163265.0000000,1732975.0000000,35.5793697,129.3018696,114.0139843
236,,terrain,0002_0009,1163275.0000000,1732975.0000000,35.5793681,129.3019800,114.9750263
237,,terrain,0002_0009,1163285.0000000,1732975.0000000,35.5793664,129.3020903,117.2511682
238,,terrain,0002_0009,1163295.0000000,1732975.0000000,35.5793648,129.3022006,121.4985711
239,,terrain,0002_0009,1163295.0000000,1732965.0000000,35.5792746,129.3021986,121.5769312
240,,terrain,0002_0009,1163285.0000000,1732965.0000000,35.5792763,129.3020883,118.0565608
241,,terrain,0002_0009,1163275.0000000,1732965.0000000,35.5792779,129.3019779,116.4938071
242,,terrain,0002_0009,1163265.0000000,1732965.0000000,35.5792796,129.3018676,114.5075633
243,,terrain,0002_0009,1163255.0000000,1732965.0000000,35.5792812,129.3017573,111.8208847
244,,terrain,0002_0009,1163245.0000000,1732965.0000000,35.5792829,129.3016470,111.5000000
245,,terrain,0002_0009,1163235.0000000,1732965.0000000,35.5792845,129.3015367,111.5000000
246,,terrain,0002_0009,1163225.0000000,1732965.0000000,35.5792862,129.3014264,109.5098899
247,,terrain,0002_0009,1163215.0000000,1732965.0000000,35.5792878,129.3013161,107.7267579
248,,terrain,0002_0009,1163205.0000000,1732965.0000000,35.5792895,129.3012057,107.5890956
249,,terrain,0002_0009,1163205.0000000,1732955.0000000,35.5791994,129.3012037,109.2795849
250,,terrain,0002_0009,1163215.0000000,1732955.0000000,35.5791977,129.3013140,109.6766358
251,,terrain,0002_0009,1163225.0000000,1732955.0000000,35.5791961,129.3014243,111.5158077
252,,terrain,0002_0009,1163235.0000000,1732955.0000000,35.5791944,129.3015347,111.5303215
253,,terrain,0002_0009,1163245.0000000,1732955.0000000,35.5791928,129.3016450,111.5610317
254,,terrain,0002_0009,1163255.0000000,1732955.0000000,35.5791911,129.3017553,111.5155037
255,,terrain,0002_0009,1163265.0000000,1732955.0000000,35.5791895,129.3018656,113.5602061
256,,terrain,0002_0009,1163275.0000000,1732955.0000000,35.5791878,129.3019759,116.4401917
257,,terrain,0002_0009,1163285.0000000,1732955.0000000,35.5791862,129.3020862,118.0786066
258,,terrain,0002_0009,1163295.0000000,1732955.0000000,35.5791845,129.3021966,121.3419843
259,,terrain,0002_0009,1163295.0000000,1732945.0000000,35.5790944,129.3021945,121.6468792
260,,terrain,0002_0009,1163285.0000000,1732945.0000000,35.5790961,129.3020842,119.0113794
261,,terrain,0002_0009,1163275.0000000,1732945.0000000,35.5790977,129.3019739,116.7322326
262,,terrain,0002_0009,1163265.0000000,1732945.0000000,35.5790994,129.3018636,113.5307389
263,,terrain,0002_0009,1163255.0000000,1732945.0000000,35.5791010,129.3017533,111.5908133
264,,terrain,0002_0009,1163245.0000000,1732945.0000000,35.5791026,129.3016430,111.5683529
265,,terrain,0002_0009,1163235.0000000,1732945.0000000,35.5791043,129.3015326,111.9771326
266,,terrain,0002_0009,1163225.0000000,1732945.0000000,35.5791059,129.3014223,112.7008613
267,,terrain,0002_0009,1163215.0000000,1732945.0000000,35.5791076,129.3013120,113.1153780
268,,terrain,0002_0009,1163205.0000000,1732945.0000000,35.5791092,129.3012017,111.8018436
269,,terrain,0002_0009,1163205.0000000,1732935.0000000,35.5790191,129.3011997,113.3601028
270,,terrain,0002_0009,1163215.0000000,1732935.0000000,35.5790175,129.3013100,114.9660938
271,,terrain,0002_0009,1163225.0000000,1732935.0000000,35.5790158,129.3014203,115.2018136
272,,terrain,0002_0009,1163235.0000000,1732935.0000000,35.5790142,129.3015306,115.2041113
273,,terrain,0002_0009,1163245.0000000,1732935.0000000,35.5790125,129.3016409,114.2716882
274,,terrain,0002_0009,1163255.0000000,1732935.0000000,35.5790109,129.3017513,114.3235438
275,,terrain,0002_0009,1163265.0000000,1732935.0000000,35.5790092,129.3018616,115.5832900
276,,terrain,0002_0009,1163275.0000000,1732935.0000000,35.5790076,129.3019719,116.8181504
277,,terrain,0002_0009,1163285.0000000,1732935.0000000,35.5790059,129.3020822,119.3054464
278,,terrain,0002_0009,1163295.0000000,1732935.0000000,35.5790043,129.3021925,121.6774488
279,,terrain,0002_0009,1163295.0000000,1732925.0000000,35.5789142,129.3021905,122.6441429
280,,terrain,0002_0009,1163285.0000000,1732925.0000000,35.5789158,129.3020802,120.4121757
281,,terrain,0002_0009,1163275.0000000,1732925.0000000,35.5789175,129.3019699,116.7669861
282,,terrain,0002_0009,1163265.0000000,1732925.0000000,35.5789191,129.3018596,116.7766132
283,,terrain,0002_0009,1163255.0000000,1732925.0000000,35.5789208,129.3017492,116.4050426
284,,terrain,0002_0009,1163245.0000000,1732925.0000000,35.5789224,129.3016389,116.3915410
285,,terrain,0002_0009,1163235.0000000,1732925.0000000,35.5789241,129.3015286,116.3578757
286,,terrain,0002_0009,1163225.0000000,1732925.0000000,35.5789257,129.3014183,116.2220393
287,,terrain,0002_0009,1163215.0000000,1732925.0000000,35.5789274,129.3013080,116.3814185
288,,terrain,0002_0009,1163205.0000000,1732925.0000000,35.5789290,129.3011977,114.4811345
289,,terrain,0002_0009,1163205.0000000,1732915.0000000,35.5788389,129.3011956,112.8932579
290,,terrain,0002_0009,1163215.0000000,1732915.0000000,35.5788372,129.3013060,114.8994575
291,,terrain,0002_0009,1163225.0000000,1732915.0000000,35.5788356,129.3014163,116.0030499
292,,terrain,0002_0009,1163235.0000000,1732915.0000000,35.5788339,129.3015266,116.4147545
293,,terrain,0002_0009,1163245.0000000,1732915.0000000,35.5788323,129.3016369,116.5000000
294,,terrain,0002_0009,1163255.0000000,1732915.0000000,35.5788306,129.3017472,116.7901112
295,,terrain,0002_0009,1163265.0000000,1732915.0000000,35.5788290,129.3018575,117.4553065
